bgg_id,name,overall_rank,community,manual_label,community_type,average_rating,average_weight,owned,year_published,degree,weighted_degree_strength,betweenness,weighted_clustering,degree_rank,strength_rank,betweenness_rank,internal_degree,external_degree,internal_strength,external_strength,internal_strength_share,community_internal_strength_rank
197376,Charterstone,631,4,Legacy + narrative mystery,shared_culture,7.17563,2.8571,26901,2017,143,123.68891864269972,0.0,0.06703258459846298,419,317,175,13,130,7.299475446343422,116.3894431963563,0.05901478908898398,8
9674,Ingenious,632,10,BGG Golden Age canon,temporal_canon,7.0948,1.9048,23638,2004,188,100.43711952120066,0.0,0.030393721186735275,301,389,175,130,58,50.74359633773565,49.693523183465004,0.5052275152815837,37
84419,Space Empires 4X,633,20,Historical wargames + conflict strategy,taste_specialist,7.72571,3.362,8480,2011,164,57.42792296782135,0.0,0.02316927498965643,347,675,175,89,75,27.047005247324705,30.380917720496655,0.47097307110479997,34
387866,Star Wars: Unlimited,634,1,Thematic adventure / licensed bridge cluster,bridge_cluster,8.05992,2.3239,5239,2024,90,30.253740601241585,0.0,0.043421443869243535,1445,1264,175,2,88,0.9230234026908875,29.3307171985507,0.03050939765950817,4
144797,Argent: The Consortium,635,27,Race for the Galaxy system cluster,franchise_series,7.60139,3.7531,6724,2015,89,33.43686297535896,0.0,0.04861598989006053,1506,1135,175,3,86,1.0641205310821533,32.37274244427681,0.03182477171576618,2
177639,Raptor,636,35,Cooperative trick-taking + deduction,taste_cross_over,7.21048,2.0764,16072,2015,97,60.30311718583107,0.0,0.07564116398385946,1115,634,175,9,88,4.897873342037201,55.40524384379387,0.08122089819907377,39
218074,Detective: City of Angels,637,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.85345,2.3596,8740,2019,75,27.215119980275627,0.0,0.04928787353630533,2158,1383,175,15,60,4.660323224961758,22.554796755313873,0.17124022338829897,175
406652,Compile,638,19,Recent releases / new-hotness cluster,temporal_artifact,7.82569,2.3562,10438,2024,117,73.05295945703983,0.0,0.05787488138474569,601,527,175,37,80,20.383767753839493,52.66919170320034,0.27902726878336187,40
153938,Camel Up,639,25,Party / family / social deduction,taste_cross_over,7.03023,1.501,37759,2014,144,124.5217018686235,0.0,0.060958439924134536,413,313,175,33,111,20.726659886538982,103.79504198208451,0.1664501815788434,32
97786,Small World Underground,640,9,Amerithrash / miniatures / LCG,taste_specialist,7.22081,2.5878,20081,2011,90,55.40436749905348,0.0,0.07288217483944172,1445,696,175,21,69,11.860458917915821,43.54390858113766,0.21407082967093602,89
28023,Jamaica,641,25,Party / family / social deduction,taste_cross_over,7.06013,1.6616,32820,2007,133,104.80451031029224,0.0,0.06004126280420992,458,375,175,25,108,15.601792052388191,89.20271825790405,0.1488656547909659,39
252328,Star Wars: X-Wing (Second Edition),642,9,Amerithrash / miniatures / LCG,taste_specialist,8.01949,3.1143,7315,2018,105,34.16639631986618,0.0,0.043487711683414955,829,1106,175,20,85,6.227729380130768,27.938666939735413,0.18227644852640285,154
196326,Love Letter: Premium Edition,643,25,Party / family / social deduction,taste_cross_over,7.4306,1.2937,11485,2016,105,45.63852271437645,0.0,0.058019786189432605,829,848,175,16,89,6.269630640745163,39.36889207363129,0.13737584540110861,74
62227,"Labyrinth: The War on Terror, 2001 – ?",644,20,Historical wargames + conflict strategy,taste_specialist,7.56189,3.692,10436,2010,176,69.7377418205142,0.0,0.023369606737006107,323,544,175,115,61,38.58123780041933,31.15650402009487,0.5532332535188312,17
31730,Wabash Cannonball,645,10,BGG Golden Age canon,temporal_canon,7.25648,2.7734,9300,2007,158,78.3821326456964,0.0,0.031466036205003205,366,483,175,70,88,30.968953162431717,47.413179483264685,0.3951022014470804,52
31999,TZAAR,646,10,BGG Golden Age canon,temporal_canon,7.66448,2.4805,6438,2007,79,33.10391252487898,0.0,0.049650942927445804,1990,1145,175,35,44,15.803386591374874,17.300525933504105,0.4773872749783871,114
371330,Luthier,647,2,Current heavy euro engine builders,taste_specialist,8.20114,3.7742,5558,2025,125,60.81702417135239,0.0,0.048255613947506215,513,624,175,49,76,21.96690846979618,38.850115701556206,0.3611967005801577,73
91312,Discworld: Ankh-Morpork,648,39,Take-that card/fandom cluster,franchise_series,7.25728,2.2069,13197,2011,75,32.419766426086426,0.0,0.06131168377369647,2158,1176,175,1,74,0.661061704158783,31.758704721927643,0.02039069916391694,13
280794,Etherfields,649,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.84299,3.5874,13009,2020,121,58.04706546664238,0.0,0.04052186254694238,556,665,175,54,67,23.649408608675003,34.39765685796738,0.40741781550120726,37
18,RoboRally,650,10,BGG Golden Age canon,temporal_canon,7.04625,2.4286,28389,1994,240,122.03792756050825,0.0,0.0239155468929342,242,324,175,105,135,42.34934124350548,79.68858631700277,0.347017866412948,42
128996,1775: Rebellion,651,20,Historical wargames + conflict strategy,taste_specialist,7.6279,2.3226,6076,2013,97,28.35888216644525,0.0,0.03239465183024591,1115,1343,175,27,70,6.747812330722809,21.611069835722446,0.23794352298931384,145
146791,Shadows of Brimstone: City of the Ancients,652,9,Amerithrash / miniatures / LCG,taste_specialist,7.94452,3.3781,7821,2014,124,29.727884002029892,1.601281024819856e-06,0.02116116762035873,521,1291,166,50,74,12.34222237020731,17.385661631822586,0.41517325516220904,84
245961,Fleet: The Dice Game,653,13,Puzzle / nature tableau builders,taste_cross_over,7.60106,2.505,7720,2018,80,30.976103931665417,0.0,0.05556845386399977,1956,1231,175,9,71,3.8647120594978333,27.111391872167587,0.12476430438196971,97
133473,Sushi Go!,654,25,Party / family / social deduction,taste_cross_over,6.98282,1.164,97650,2013,1017,659.309459451586,0.00014199736542741206,0.010741888504439558,76,72,143,160,857,101.39707048982382,557.9123889617622,0.15379283436061414,3
181530,Runebound (Third Edition),655,9,Amerithrash / miniatures / LCG,taste_specialist,7.46967,2.7189,10992,2015,117,39.405904583632946,0.0,0.036230420797740595,601,967,175,32,85,10.47051165252924,28.935392931103706,0.26570920686028654,104
262215,Blackout: Hong Kong,656,2,Current heavy euro engine builders,taste_specialist,7.39298,3.4597,10273,2018,103,62.18278941512108,0.0,0.06849740435825344,895,608,175,30,73,16.942521661520004,45.240267753601074,0.2724631979503973,95
415776,Kingdom Legacy: Feudal Kingdom,657,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.06734,2.2667,7946,2024,131,72.06628586351871,0.0,0.0464712512678468,467,530,175,41,90,17.908228054642677,54.15805780887604,0.24849661447181856,49
170624,Crusaders: Thy Will Be Done,658,32,Open-drafting tactical euro cluster,bridge_cluster,7.47592,2.4771,7793,2018,70,37.30806785821915,0.0,0.0714966433275868,2302,1012,175,1,69,0.6804511547088623,36.627616703510284,0.01823871333392988,7
17405,1846: The Race for the Midwest,659,20,Historical wargames + conflict strategy,taste_specialist,7.85894,3.9947,4853,2005,144,61.80683098733425,0.0,0.032673541146692506,413,617,175,64,80,24.589155048131943,37.21767593920231,0.3978387931452248,39
296237,Warp's Edge,660,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.64388,2.3922,10898,2020,136,60.4248721152544,0.0,0.0350492539674841,443,632,175,68,68,26.68994814157486,33.73492397367954,0.44170466907511946,33
171668,The Grizzled,661,39,Take-that card/fandom cluster,franchise_series,7.11195,1.9714,25156,2015,97,74.31600891053677,0.0,0.07970690328455816,1115,511,175,1,96,1.3447532653808594,72.9712556451559,0.018095068412509917,11
125618,Libertalia,662,25,Party / family / social deduction,taste_cross_over,7.10143,2.2328,15308,2012,93,50.235622867941856,0.0,0.06401542836828109,1285,763,175,15,78,7.133192673325539,43.10243019461632,0.14199470945303289,66
170561,Valeria: Card Kingdoms,663,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.42808,1.9691,10698,2016,73,32.014613673090935,0.0,0.05967972673149324,2223,1187,175,4,69,1.6906830966472626,30.323930576443672,0.052809729766263684,20
183251,Karuba,664,25,Party / family / social deduction,taste_cross_over,7.1626,1.4234,17493,2015,85,59.618786662817,0.0,0.08372972037772264,1719,644,175,12,73,6.548717796802521,53.07006886601448,0.10984319143963424,71
424219,Zenith,665,19,Recent releases / new-hotness cluster,temporal_artifact,7.97534,2.3462,4935,2025,98,29.64195983111858,0.0,0.039460052306529304,1077,1295,175,34,64,10.346878945827484,19.2950808852911,0.3490619042997681,89
119506,Freedom: The Underground Railroad,666,18,Mass-market gateway / family strategy bridge,bridge_cluster,7.56815,2.9132,7166,2013,59,21.031784266233444,0.0,0.055146144805411204,2466,1736,175,1,58,0.5098602771759033,20.52192398905754,0.024242369107716866,4
341945,La Granja: Deluxe Master Set,667,2,Current heavy euro engine builders,taste_specialist,8.215,3.47,6872,2023,99,55.21073319017887,0.0,0.06243664222285316,1042,697,175,43,56,22.453288212418556,32.757444977760315,0.4066833913448671,68
97842,Last Will,668,8,Medium worker-placement euros,taste_specialist,7.16335,2.7187,12833,2011,86,54.36699318885803,0.0,0.07643724127632733,1673,705,175,16,70,9.100763261318207,45.266229927539825,0.1673950080282041,61
172308,Broom Service,669,42,,tiny_fragment,7.17083,2.3868,17858,2015,102,82.09406269341707,0.0,0.08039325342284179,931,459,175,2,100,1.3802927881479263,80.71376990526915,0.01681355195323533,2
346965,Azul: Queen's Garden,670,13,Puzzle / nature tableau builders,taste_cross_over,7.44122,2.9254,13753,2021,95,62.960912957787514,0.0,0.07746759587077306,1199,601,175,13,82,8.737414568662643,54.22349838912487,0.13877522034219375,47
307305,Bullet♥︎,671,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.60777,2.1565,7910,2021,87,31.4268963932991,0.0,0.04451253703576421,1618,1213,175,21,66,8.127785235643387,23.299111157655716,0.25862513224107003,117
90419,Airlines Europe,672,10,BGG Golden Age canon,temporal_canon,7.29415,2.4338,8399,2011,78,32.60787896811962,0.0,0.05693721948130221,2035,1168,175,21,57,8.094034433364868,24.513844534754753,0.2482232727028434,219
163968,Elysium,673,8,Medium worker-placement euros,taste_specialist,7.18861,2.7686,14186,2015,78,44.862690299749374,0.0,0.07488962746005629,2035,863,175,14,64,7.498312175273895,37.36437812447548,0.16713915561403112,73
127398,Legends of Andor,674,17,Roll-and-write / number dice games,taste_cross_over,7.08445,2.766,37515,2012,144,111.89835719019175,0.00040032025620496394,0.05715191431000524,413,350,121,8,136,3.564174935221672,108.33418225497007,0.031851896888563824,13
264055,Draftosaurus,675,13,Puzzle / nature tableau builders,taste_cross_over,7.08291,1.243,27597,2019,219,138.22277871519327,0.0,0.03233039520323509,265,279,175,58,161,23.594125501811504,114.62865321338177,0.17069636221412518,20
432,Take 5,676,10,BGG Golden Age canon,temporal_canon,6.98364,1.189,49987,1994,1019,583.3742684051394,0.0004763811048839071,0.008830456325580001,75,90,99,290,729,146.40051963925362,436.97374876588583,0.25095470878325055,11
284777,Unmatched: Jurassic Park – InGen vs Raptors,677,16,Unmatched / skirmish series cluster,franchise_series,8.10264,2.0556,8809,2020,97,39.01894721388817,0.0,0.04454681790262047,1115,974,175,18,79,11.435889154672623,27.583058059215546,0.293085538468916,6
147949,One Night Ultimate Werewolf,678,25,Party / family / social deduction,taste_cross_over,7.03225,1.383,59148,2014,335,251.5312822125852,0.0,0.028918518611685973,183,165,175,96,239,58.72373587265611,192.8075463399291,0.23346494064712361,11
206941,First Class: All Aboard the Orient Express!,679,8,Medium worker-placement euros,taste_specialist,7.40351,2.8014,7670,2016,82,35.67970749735832,0.0,0.05860476194760057,1861,1060,175,19,63,8.105432778596878,27.574274718761444,0.22717206353771238,67
248490,Atlantis Rising (Second Edition),681,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.48056,2.4643,9926,2019,73,32.0073057115078,0.0,0.06208745430015744,2223,1188,175,4,69,1.5450235605239868,30.46228215098381,0.04827096583666817,23
2346,DVONN,682,10,BGG Golden Age canon,temporal_canon,7.4435,2.6508,7743,2001,81,35.64432771503925,0.00040512409927942353,0.046256127115089606,1907,1062,105,45,36,20.47330377995968,15.171023935079575,0.5743776104752136,80
221965,The Fox in the Forest,683,35,Cooperative trick-taking + deduction,taste_cross_over,7.0547,1.6142,38725,2017,239,175.38246802985668,0.0,0.03514844139008459,244,228,175,53,186,27.512466967105865,147.87000106275082,0.1568712498812721,11
425549,Moon Colony Bloodbath,684,19,Recent releases / new-hotness cluster,temporal_artifact,7.65231,2.092,6731,2025,90,46.66191424429417,0.0,0.05988028478439548,1445,829,175,23,67,12.340268835425377,34.32164540886879,0.2644612642940243,68
27173,Vikings,685,10,BGG Golden Age canon,temporal_canon,7.24131,2.5414,8543,2007,108,45.888791255652905,0.0,0.042172713373969675,761,843,175,52,56,18.549253396689892,27.339537858963013,0.40422187835258927,95
133848,Euphoria: Build a Better Dystopia,687,3,Thematic sandbox worker-placement bridge,bridge_cluster,7.16365,3.112,15457,2013,81,56.1388424038887,0.0,0.08340935111843588,1907,689,175,1,80,1.4683173894882202,54.67052501440048,0.02615510627961418,4
362944,War of the Ring: The Card Game,688,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.60709,2.9809,11036,2022,99,59.6475697606802,0.0,0.06202252838229749,1042,643,175,7,92,3.1288355588912964,56.5187342017889,0.052455373646317964,14
256999,Project: ELITE,690,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.93393,2.4638,5493,2020,88,25.085935570299622,0.0,0.04003467006450948,1566,1484,175,17,71,4.68390529602766,20.402030274271965,0.1867143955186247,173
328866,My Father's Work,691,1,Thematic adventure / licensed bridge cluster,bridge_cluster,7.82912,3.144,7589,2022,63,20.26385323703289,0.0,0.05098361513000453,2430,1800,175,1,62,0.5049850344657898,19.7588682025671,0.02492048420203282,7
65781,London,692,10,BGG Golden Age canon,temporal_canon,7.32064,2.8865,6052,2010,90,30.860645845532414,0.0,0.039109322091930916,1445,1238,175,43,47,13.528887018561363,17.331758826971054,0.4383863865415471,140
475,Taj Mahal,693,10,BGG Golden Age canon,temporal_canon,7.2519,2.8495,10145,2000,179,71.2724572494626,0.0,0.02269935067843989,317,533,175,136,43,49.26888008415699,22.003577165305614,0.6912751711605745,38
22827,StarCraft: The Board Game,694,9,Amerithrash / miniatures / LCG,taste_specialist,7.35959,3.8615,9795,2007,117,47.605736166238785,0.0,0.039248312716968714,601,814,175,53,64,19.17865712940693,28.427079036831856,0.40286441664162564,57
213460,Unlock!: Escape Adventures,695,37,Escape-room / Unlock series cluster,franchise_series,7.3251,2.1215,11768,2017,100,36.265565887093544,0.0,0.046058995972326384,1002,1042,175,11,89,3.6049488335847855,32.66061705350876,0.09940417984399193,4
15363,Nexus Ops,696,9,Amerithrash / miniatures / LCG,taste_specialist,7.21365,2.2327,11982,2005,116,46.593262895941734,0.0,0.03419576999922606,617,831,175,41,75,12.542242497205734,34.051020398736,0.2691857517087124,81
304051,Creature Comforts,697,13,Puzzle / nature tableau builders,taste_cross_over,7.4168,2.3571,13190,2022,98,45.743285089731216,0.0,0.05688548336941076,1077,846,175,24,74,10.524482786655426,35.21880230307579,0.2300771089354498,39
265402,In the Hall of the Mountain King,698,2,Current heavy euro engine builders,taste_specialist,7.53471,2.8636,8905,2019,73,34.23359353095293,0.0,0.06331266227784729,2223,1101,175,21,52,9.259299159049988,24.974294371902943,0.2704740637490488,137
105551,Archipelago,700,8,Medium worker-placement euros,taste_specialist,7.26209,3.7415,11108,2012,87,44.97952553629875,0.0,0.061712484916264895,1618,862,175,13,74,6.64157447218895,38.3379510641098,0.14765772633215435,80
95527,Madeira,701,8,Medium worker-placement euros,taste_specialist,7.52565,4.3013,5689,2013,103,50.65011525154114,0.0,0.050738177654257526,895,757,175,33,70,15.697103559970856,34.95301169157028,0.3099124944141808,38
346501,Mille Fiori,702,19,Recent releases / new-hotness cluster,temporal_artifact,7.41681,2.1655,9657,2021,91,49.713886603713036,0.0,0.0626857584268079,1400,777,175,18,73,9.21246513724327,40.501421466469765,0.1853096944658358,99
699,HeroQuest,704,9,Amerithrash / miniatures / LCG,taste_specialist,7.22907,2.1287,28368,1989,145,68.43314908072352,0.0,0.03383007192319921,408,550,175,67,78,23.01271030679345,45.42043877393007,0.336280159775312,49
281655,High Frontier 4 All,705,20,Historical wargames + conflict strategy,taste_specialist,8.35432,4.8167,6349,2020,133,53.37561243772507,0.0,0.03162446138198321,458,719,175,58,75,19.073174975812435,34.30243746191263,0.3573387564979359,64
232043,Queendomino,706,40,Light gateway tile/claim-action cluster,bridge_cluster,7.13756,2.0698,23572,2017,90,74.13078010082245,0.0,0.09366139694842247,1445,513,175,1,89,1.809061050415039,72.32171905040741,0.024403642427000015,2
27746,Colosseum,707,10,BGG Golden Age canon,temporal_canon,7.20006,2.7583,10509,2007,70,31.89002165943384,0.0,0.05973086387922662,2302,1192,175,19,51,8.06287295371294,23.8271487057209,0.252833724599486,220
237179,Weather Machine,708,2,Current heavy euro engine builders,taste_specialist,7.6858,4.5594,9063,2022,119,82.68161837756634,0.0,0.06427047269521556,583,453,175,56,63,37.6923695653677,44.98924881219864,0.45587363074154114,47
216734,Dice Throne: Season One,709,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.48514,2.066,9298,2018,106,29.18553018569946,0.0,0.03795862850459158,801,1313,175,20,86,5.1826615035533905,24.002868682146072,0.17757640414882128,166
347703,First Rat,710,13,Puzzle / nature tableau builders,taste_cross_over,7.51453,2.274,7502,2022,84,34.60045422613621,0.0,0.05571741390571638,1764,1090,175,11,73,4.027052313089371,30.573401913046837,0.11638726725290932,95
345868,Federation,712,2,Current heavy euro engine builders,taste_specialist,7.82986,3.7421,4690,2022,87,35.682311832904816,0.0,0.05338817063147208,1618,1059,175,29,58,11.658578991889954,24.023732841014862,0.32673272534821785,120
42215,Tobago,714,42,,tiny_fragment,7.09437,2.1347,15179,2009,85,51.320837557315826,0.0,0.06986794655311596,1719,745,175,1,84,0.844764232635498,50.47607332468033,0.01646045296302995,3
193949,Star Trek: Ascendancy,715,9,Amerithrash / miniatures / LCG,taste_specialist,7.79516,3.1953,7318,2016,98,33.88738260418177,0.0,0.04312776553820798,1077,1113,175,27,71,8.743041343986988,25.14434126019478,0.2580028515660009,117
130960,Triumph & Tragedy: European Balance of Power 1936-1945,716,20,Historical wargames + conflict strategy,taste_specialist,8.13054,3.4188,4007,2015,148,40.989369921386235,0.0,0.02103490200004788,398,933,175,87,61,23.754599504172802,17.23477041721344,0.579530730765852,40
131357,Coup,717,25,Party / family / social deduction,taste_cross_over,6.9749,1.4154,92958,2012,889,588.2845642641187,0.002791032826261009,0.011956263723390344,91,87,46,146,743,97.29283345490694,490.99173080921173,0.16538396443668366,4
46,Medici,718,10,BGG Golden Age canon,temporal_canon,7.18914,2.2174,10239,1995,121,57.71499492973089,0.0,0.037768024809255674,556,669,175,71,50,29.083531729876995,28.631463199853897,0.5039163871587747,55
354570,Undaunted: Stalingrad,719,20,Historical wargames + conflict strategy,taste_specialist,8.53991,2.6786,5703,2022,100,37.082259103655815,0.0,0.04657100383903175,1002,1016,175,17,83,6.263464733958244,30.81879436969757,0.16890731269769782,152
266121,Unlock!: Heroic Adventures,720,37,Escape-room / Unlock series cluster,franchise_series,7.57353,2.24,8825,2018,96,30.485812634229656,0.0,0.041686864825580094,1154,1251,175,12,84,4.152369238436222,26.333443395793438,0.1362066115230898,2
42052,Vinhos,721,8,Medium worker-placement euros,taste_specialist,7.46037,4.2008,5043,2010,90,24.830864310264584,0.0,0.03645182239830685,1445,1504,175,24,66,6.543282628059387,18.2875816822052,0.2635140906212646,82
380619,Cyclades: Legendary Edition,722,19,Recent releases / new-hotness cluster,temporal_artifact,8.11356,2.8478,6361,2024,117,49.51198823750019,0.0,0.04913856934516735,601,778,175,24,93,9.832773700356483,39.67921453714371,0.19859379617700706,92
244115,Shards of Infinity,723,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.42913,2.0894,9580,2018,81,34.57095214724541,0.0,0.05792347449911701,1907,1091,175,4,77,1.4765069484710693,33.09444519877434,0.042709467248176924,24
337765,Brian Boru: High King of Ireland,724,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.46263,2.5592,6793,2021,88,43.291456177830696,0.0,0.05970226518521248,1566,891,175,4,84,1.7267514020204544,41.56470477581024,0.03988665557765908,23
269511,Cooper Island,725,2,Current heavy euro engine builders,taste_specialist,7.54951,4.1574,7909,2019,100,54.20148953795433,0.0,0.0615643365615121,1002,710,175,40,60,21.03596469759941,33.16552484035492,0.3881067637978672,81
159508,AquaSphere,726,8,Medium worker-placement euros,taste_specialist,7.24553,3.6786,10993,2014,104,61.01960400491953,0.0,0.05681155282145993,865,621,175,37,67,18.65303412824869,42.36656987667084,0.30568920320664233,32
369880,Beer & Bread,727,2,Current heavy euro engine builders,taste_specialist,7.31046,2.3493,14180,2022,98,62.67673668265343,0.0,0.07044251746507511,1077,604,175,21,77,11.41840498149395,51.25833170115948,0.18217931541822177,121
128780,Pax Porfiriana,728,20,Historical wargames + conflict strategy,taste_specialist,7.63119,3.6411,5998,2012,186,74.82458987087011,0.0019319455564451562,0.021968937116773737,305,509,66,118,68,41.68462573736906,33.13996413350105,0.5570979514796814,14
363247,Azul: Master Chocolatier,729,19,Recent releases / new-hotness cluster,temporal_artifact,7.8651,1.7831,8030,2022,96,30.415492162108418,0.0,0.04560911640123849,1154,1255,175,19,77,5.7676330506801605,24.64785911142826,0.1896281348971716,153
5782,Coloretto,730,10,BGG Golden Age canon,temporal_canon,6.98103,1.2703,31369,2003,493,263.0883565619588,0.0,0.01380460139380412,129,152,175,272,221,121.46225256472826,141.62610399723053,0.4616785560258088,16
111799,Cuba Libre,731,20,Historical wargames + conflict strategy,taste_specialist,7.65401,3.6131,7759,2013,157,60.266403667628765,0.0,0.025994452235872496,369,635,175,93,64,30.39031146466732,29.876092202961445,0.5042662182444286,30
58421,Egizia,732,10,BGG Golden Age canon,temporal_canon,7.37878,2.832,4613,2009,85,20.05829000473022,0.0,0.03522434888934671,1719,1813,175,28,57,6.50704650580883,13.551243498921394,0.324406841474239,252
355483,Wandering Towers,733,19,Recent releases / new-hotness cluster,temporal_artifact,7.32858,1.5882,12141,2022,89,51.25372377038002,0.0,0.07065937990963606,1506,746,175,21,68,11.779482364654541,39.47424140572548,0.22982685936006095,73
291845,Three Sisters,734,13,Puzzle / nature tableau builders,taste_cross_over,7.52093,2.6406,10461,2022,102,51.37282470613718,0.0,0.057927687786936084,931,744,175,20,82,9.00576788187027,42.36705682426691,0.1753021745131801,44
23540,Shikoku 1889,735,20,Historical wargames + conflict strategy,taste_specialist,7.98688,3.8261,4305,2004,124,58.52890598773956,3.202562049639712e-06,0.039839862903382595,521,658,160,41,83,20.9688920378685,37.56001394987106,0.35826557295058603,51
875,Roads & Boats,736,20,Historical wargames + conflict strategy,taste_specialist,7.69441,4.2011,4560,1999,96,37.994558706879616,0.0,0.04169907089062356,1154,998,175,23,73,9.1968307569623,28.797727949917316,0.24205652256455984,129
298383,Golem,737,2,Current heavy euro engine builders,taste_specialist,7.51447,4.0062,8507,2021,105,58.35225234925747,0.0,0.05980296874306568,829,660,175,45,60,23.34960751235485,35.00264483690262,0.400149207139422,65
190082,Whitehall Mystery,738,35,Cooperative trick-taking + deduction,taste_cross_over,7.52018,2.1295,9118,2017,107,39.212689965963364,0.0,0.04779429391678103,779,970,175,15,92,4.907688677310944,34.30500128865242,0.12515562389549964,38
329551,Mosaic: A Story of Civilization,739,2,Current heavy euro engine builders,taste_specialist,7.46697,3.0546,8762,2022,82,42.22501212358475,0.0,0.0642558561800758,1861,910,175,20,62,9.271202206611633,32.953809916973114,0.2195665966767884,136
192836,The Colonists,740,8,Medium worker-placement euros,taste_specialist,7.5327,4.0677,8368,2016,87,49.076202511787415,0.0,0.06628381075590413,1618,784,175,18,69,9.98728632926941,39.088916182518005,0.20350568744333067,56
286063,The 7th Citadel,741,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.33301,2.9529,10205,2024,116,59.8537405282259,0.0,0.046266089906876084,617,640,175,48,68,20.483491361141205,39.370249167084694,0.3422257519808904,43
370913,Star Wars: The Clone Wars,742,26,Pandemic system cluster,franchise_series,7.52095,2.1579,12705,2022,86,43.44879513978958,0.0,0.06008296688370581,1673,887,175,4,82,1.9043969064950943,41.54439823329449,0.04383083352180424,6
141572,Paperback,743,35,Cooperative trick-taking + deduction,taste_cross_over,7.09137,2.0033,17661,2014,88,52.5732196867466,0.0,0.0744772807022585,1566,732,175,9,79,4.212931752204895,48.3602879345417,0.08013455857007272,53
39351,Automobile,744,10,BGG Golden Age canon,temporal_canon,7.3244,3.5242,5558,2009,106,39.75917938351631,0.0,0.03641454155177463,801,952,175,55,51,18.927483662962914,20.831695720553398,0.4760531770635595,92
9625,Struggle of Empires,745,20,Historical wargames + conflict strategy,taste_specialist,7.52773,3.5895,6015,2004,146,53.449380554258816,0.0,0.02418586043584218,404,717,175,64,82,19.626457639038563,33.82292291522026,0.3671971019217871,60
153016,Telestrations: 12 Player Party Pack,746,25,Party / family / social deduction,taste_cross_over,7.72885,1.0577,6835,2011,98,23.19155347347259,0.0,0.037487621017635094,1077,1591,175,16,82,3.564752444624901,19.626801028847694,0.15370908415869614,129
244114,Yellow & Yangtze,747,10,BGG Golden Age canon,temporal_canon,7.79398,3.0833,4336,2018,93,31.45908053219318,0.0,0.043362239456067916,1285,1209,175,19,74,6.869443029165268,24.589637503027916,0.21836121440788853,248
270673,Silver & Gold,748,13,Puzzle / nature tableau builders,taste_cross_over,7.16275,1.2169,17122,2019,109,77.50353510677814,0.0,0.06842409665149389,746,492,175,23,86,12.6182392090559,64.88529589772224,0.16280856339870825,29
298231,Skyrise,749,2,Current heavy euro engine builders,taste_specialist,7.67592,2.2447,6846,2024,86,39.81390082836151,0.0,0.057673518607692174,1673,950,175,20,66,7.990062952041626,31.823837876319885,0.2006852578069891,150
224710,Zombicide: Green Horde,750,9,Amerithrash / miniatures / LCG,taste_specialist,7.67077,2.4667,12971,2018,124,39.53387087583542,0.0,0.03327503680849164,521,962,175,35,89,11.383841089904308,28.15002978593111,0.28795159284193794,94
2398,Cribbage,751,10,BGG Golden Age canon,temporal_canon,7.12228,2.5174,18765,1630,110,68.60643695294857,0.0,0.0635142681466838,725,549,175,29,81,14.842426039278507,53.76401091367006,0.21634159560651267,127
140603,Francis Drake,752,8,Medium worker-placement euros,taste_specialist,7.37317,2.9053,6890,2013,66,27.553721338510513,0.0,0.06197432234266733,2389,1373,175,14,52,5.759304642677307,21.794416695833206,0.2090209366612053,92
403441,Windmill Valley,753,2,Current heavy euro engine builders,taste_specialist,7.70703,3.0658,6631,2024,110,51.970872193574905,0.0,0.05078858284696889,725,740,175,45,65,18.437787517905235,33.53308467566967,0.35477156221720435,89
135779,A Fake Artist Goes to New York,754,35,Cooperative trick-taking + deduction,taste_cross_over,7.10689,1.0984,20439,2011,154,111.30792905017734,0.0,0.05205689837913081,379,351,175,38,116,18.7959743142128,92.51195473596454,0.16886464849902671,12
123123,BattleCON: Devastation of Indines,755,9,Amerithrash / miniatures / LCG,taste_specialist,7.79161,3.131,5504,2013,106,22.368698850274082,0.0,0.02822496500433439,801,1646,175,25,81,5.202225759625435,17.16647309064865,0.23256720448725124,173
113924,Zombicide,757,9,Amerithrash / miniatures / LCG,taste_specialist,7.08678,2.5319,28505,2012,141,79.83000210672617,0.0,0.04749945497451773,427,472,175,58,83,26.53180619329214,53.29819591343403,0.3323538205325523,41
328479,Living Forest,758,19,Recent releases / new-hotness cluster,temporal_artifact,7.22481,2.2154,13668,2021,93,51.14079340547323,0.0,0.06338250709609229,1285,747,175,21,72,10.479101076722145,40.66169232875109,0.20490689289151,86
273330,Bloodborne: The Board Game,759,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.72168,3.0655,9722,2021,110,33.55597009509802,0.0,0.033329893495899834,725,1130,175,40,70,12.514031879603863,21.041938215494156,0.3729301177745405,78
